,index,time_unit,identifier_id,info_id,filename,zmq_version,benchmark,benchmark_type,helics_version_string,helics_version,zmq_version_string,path,compiler_info_string,generator,system,system_version,platform,cxx_compiler,cxx_compiler_version,build_flags_string,host_processor,host_processor_string,date,host_name,executable,num_cpus,mhz_per_cpu,cpu_scaling_enabled,load_avg,library_build_type,run_id,cache_id,type,level,size,num_sharing,benchmark_id,cpu_time,core_type,filter_location,iterations,name,real_time,repetition_index,repetitions,run_name,run_type,threads,federate_count,interface_count,EvCount,message_count,message_size
254,254,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,3,0.71875,singleCore,nan,1,BMecho_singleCore/8/iterations:1/real_time,1.6222946000052616,0,0,BMecho_singleCore/8/iterations:1/real_time,iteration,1,8,nan,nan,nan,nan
255,255,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,4,2.390625,singleCore,nan,1,BMecho_singleCore/16/iterations:1/real_time,10.217289800057188,0,0,BMecho_singleCore/16/iterations:1/real_time,iteration,1,16,nan,nan,nan,nan
256,256,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,5,4.109375,singleCore,nan,1,BMecho_singleCore/32/iterations:1/real_time,33.89274750009645,0,0,BMecho_singleCore/32/iterations:1/real_time,iteration,1,32,nan,nan,nan,nan
257,257,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,6,0.1015625,inproc,nan,2,BMecho_multiCore/inprocCore/1/real_time,0.2896006000810303,0,0,BMecho_multiCore/inprocCore/1/real_time,iteration,1,1,nan,nan,nan,nan
258,258,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,7,0.10546875,inproc,nan,4,BMecho_multiCore/inprocCore/2/real_time,0.19442987500224262,0,0,BMecho_multiCore/inprocCore/2/real_time,iteration,1,2,nan,nan,nan,nan
259,259,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,8,0.1875,inproc,nan,2,BMecho_multiCore/inprocCore/4/real_time,0.2872903500101529,0,0,BMecho_multiCore/inprocCore/4/real_time,iteration,1,4,nan,nan,nan,nan
260,260,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,9,0.34375,inproc,nan,1,BMecho_multiCore/inprocCore/8/real_time,0.5633692999836057,0,0,BMecho_multiCore/inprocCore/8/real_time,iteration,1,8,nan,nan,nan,nan
261,261,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,10,0.46875,inproc,nan,1,BMecho_multiCore/inprocCore/16/real_time,1.031744800042361,0,0,BMecho_multiCore/inprocCore/16/real_time,iteration,1,16,nan,nan,nan,nan
262,262,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,11,0.875,inproc,nan,1,BMecho_multiCore/inprocCore/32/real_time,2.018335200031288,0,0,BMecho_multiCore/inprocCore/32/real_time,iteration,1,32,nan,nan,nan,nan
263,263,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,12,1.875,inproc,nan,1,BMecho_multiCore/inprocCore/64/real_time,3.9912046999670565,0,0,BMecho_multiCore/inprocCore/64/real_time,iteration,1,64,nan,nan,nan,nan
264,264,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,13,0.265625,zmq,nan,1,BMecho_multiCore/zmqCore/1/iterations:1/real_time,3.156205999897793,0,0,BMecho_multiCore/zmqCore/1/iterations:1/real_time,iteration,1,1,nan,nan,nan,nan
265,265,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,14,0.171875,zmq,nan,1,BMecho_multiCore/zmqCore/2/iterations:1/real_time,2.2825407000491396,0,0,BMecho_multiCore/zmqCore/2/iterations:1/real_time,iteration,1,2,nan,nan,nan,nan
266,266,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,15,0.265625,zmq,nan,1,BMecho_multiCore/zmqCore/4/iterations:1/real_time,3.260038100066595,0,0,BMecho_multiCore/zmqCore/4/iterations:1/real_time,iteration,1,4,nan,nan,nan,nan
267,267,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,16,0.34375,zmq,nan,1,BMecho_multiCore/zmqCore/8/iterations:1/real_time,5.862833899911493,0,0,BMecho_multiCore/zmqCore/8/iterations:1/real_time,iteration,1,8,nan,nan,nan,nan
268,268,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,17,0.671875,zmq,nan,1,BMecho_multiCore/zmqCore/16/iterations:1/real_time,11.257338900002651,0,0,BMecho_multiCore/zmqCore/16/iterations:1/real_time,iteration,1,16,nan,nan,nan,nan
269,269,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,18,1.140625,zmq,nan,1,BMecho_multiCore/zmqCore/32/iterations:1/real_time,22.982101299916394,0,0,BMecho_multiCore/zmqCore/32/iterations:1/real_time,iteration,1,32,nan,nan,nan,nan
270,270,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,19,0.1875,zmqss,nan,1,BMecho_multiCore/zmqssCore/1/iterations:1/real_time,3.084831300075166,0,0,BMecho_multiCore/zmqssCore/1/iterations:1/real_time,iteration,1,1,nan,nan,nan,nan
271,271,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,20,0.28125,zmqss,nan,1,BMecho_multiCore/zmqssCore/2/iterations:1/real_time,2.339665799867362,0,0,BMecho_multiCore/zmqssCore/2/iterations:1/real_time,iteration,1,2,nan,nan,nan,nan
272,272,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,21,0.359375,zmqss,nan,1,BMecho_multiCore/zmqssCore/4/iterations:1/real_time,4.406809199950658,0,0,BMecho_multiCore/zmqssCore/4/iterations:1/real_time,iteration,1,4,nan,nan,nan,nan
273,273,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,22,0.359375,zmqss,nan,1,BMecho_multiCore/zmqssCore/8/iterations:1/real_time,8.70479270000942,0,0,BMecho_multiCore/zmqssCore/8/iterations:1/real_time,iteration,1,8,nan,nan,nan,nan
274,274,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,23,1.015625,zmqss,nan,1,BMecho_multiCore/zmqssCore/16/iterations:1/real_time,24.234442500048317,0,0,BMecho_multiCore/zmqssCore/16/iterations:1/real_time,iteration,1,16,nan,nan,nan,nan
275,275,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,24,1.515625,zmqss,nan,1,BMecho_multiCore/zmqssCore/32/iterations:1/real_time,58.77765920001548,0,0,BMecho_multiCore/zmqssCore/32/iterations:1/real_time,iteration,1,32,nan,nan,nan,nan
276,276,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,25,0.171875,ipc,nan,1,BMecho_multiCore/ipcCore/1/iterations:1/real_time,0.6166815001051873,0,0,BMecho_multiCore/ipcCore/1/iterations:1/real_time,iteration,1,1,nan,nan,nan,nan
277,277,s,bm_echoMessageResults2019-11-28_Md3vp.txt,3,bm_echoMessageResults2019-11-28_Md3vp.txt,4.3.2,echoMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:41:27,SIRIUS,Release\echoMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,26,0.109375,ipc,nan,1,BMecho_multiCore/ipcCore/2/iterations:1/real_time,0.35397329996339977,0,0,BMecho_multiCore/ipcCore/2/iterations:1/real_time,iteration,1,2,nan,nan,nan,nan
